measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,203,Cape Verde,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,11.925872256339073,14.658845156840556,7.900786409131517
1,Deaths,203,Cape Verde,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,69.73955887971115,86.37937776775175,55.35291405842558
1,Deaths,51,Poland,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,502.4022218379717,559.4767091012288,449.4015852721163
1,Deaths,51,Poland,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,163.63683936777414,180.77453070078258,146.58245586073008
1,Deaths,51,Poland,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,666.0390612057463,729.4026380903615,612.3040049625679
1,Deaths,77,Cyprus,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,14.80583768738051,18.532195795807787,7.790270599686626
1,Deaths,77,Cyprus,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,5.559791000029441,7.013823139338577,3.1143213228916307
1,Deaths,77,Cyprus,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,20.365628687409966,24.60347313926304,11.998095588983128
1,Deaths,349,Greenland,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,2.5537760895168944,3.3076075903568354,2.012397574526675
1,Deaths,349,Greenland,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,1.9880892557495011,2.4704407269446245,1.392474212857223
1,Deaths,349,Greenland,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,4.541865345266402,5.469582674997488,3.7164005394027715
1,Deaths,126,Costa Rica,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,430.89368688035927,485.82118227988354,382.8793919459443
1,Deaths,126,Costa Rica,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,53.26532708121445,60.67625579063534,46.27746385961744
1,Deaths,126,Costa Rica,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,484.15901396157267,537.7413710016089,435.664842092708
1,Deaths,101,Canada,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,401.7850593473383,451.8170260961449,354.31243940164075
1,Deaths,101,Canada,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,142.60178770581575,158.39757813835124,127.70253235904325
1,Deaths,101,Canada,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,544.3868470531544,597.3388706312555,490.4119837548442
1,Deaths,178,Eritrea,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,550.8512453141045,865.377076467189,173.5843866368985
1,Deaths,178,Eritrea,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,112.62953083896984,172.31276238633922,35.01690472591948
1,Deaths,178,Eritrea,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,663.4807761530752,985.2783657965736,222.93276614896993
1,Deaths,26,Papua New Guinea,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,794.7960872158495,1103.070656570647,397.90797182771735
1,Deaths,26,Papua New Guinea,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,199.50402631190985,282.80217588844863,133.59911116124286
